Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Product ID,Product Name,Category,Sub Category,Sales,Quantity,Discount,Profit,Country,State,City,Region
ORD-002340,2023-12-04,2023-12-05,CUST-0113,Vikram Smith,Corporate,PROD-0009,"ASUS Vivobook Go 15.6” FHD Slim Laptop, AMD Ryzen 3 7320U Quad Core Processor, 8",Technology,Computers,72630.06,2,0.05,6523.37,United States,Central,Austin,Central
ORD-002341,2023-04-20,2023-04-25,CUST-0200,Vikram Verma,Consumer,PROD-0054,"Marshall Emberton II Portable Bluetooth Speaker, Black & Brass",Technology,Audio,39672.36,5,0.1,7127.11,United States,South,Houston,South
ORD-002342,2024-09-13,2024-09-18,CUST-0342,Michael Singh,Home Office,PROD-0045,"Samsung Galaxy Watch 8 (2025) 44mm Bluetooth Smartwatch, Cushion Design, Fitness",Technology,Wearables,91991.04,3,0.0,16757.8,United States,South,Miami,South
ORD-002343,2024-03-02,2024-03-06,CUST-0315,John Garcia,Home Office,PROD-0040,"Serta Garret Executive Office Chair, Ergonomic Mid-Back with Lumbar Support, Sem",Furniture,Chairs,36412.44,2,0.05,-3646.23,United States,East,Boston,East
ORD-002344,2024-03-07,2024-03-08,CUST-0086,Karan Garcia,Consumer,PROD-0030,Flash Furniture Whitney Mid-Back Swivel LeatherSoft Desk Chair with Padded Seat ,Furniture,Chairs,29569.72,3,0.3,3984.54,United States,South,Miami,South
ORD-002345,2024-04-27,2024-04-29,CUST-0051,Linda Khan,Home Office,PROD-0052,"Bluetooth Speaker Wireless,IP67 Waterproof & Dustproof Portable Speaker with Lig",Technology,Audio,3256.49,2,0.15,701.05,United States,East,Philadelphia,East
ORD-002346,2025-01-30,2025-02-01,CUST-0349,Patricia Johnson,Home Office,PROD-0015,"Soundcore P30i by Anker Noise Cancelling Earbuds, Strong and Smart Noise Cancell",Technology,Audio,13411.0,5,0.0,1527.3,United States,Central,Dallas,Central
ORD-002347,2024-04-20,2024-04-23,CUST-0235,Aman Davis,Corporate,PROD-0056,"Anker Soundcore 2 Portable Bluetooth Speaker with Stereo Sound, Bluetooth 5, Bas",Technology,Audio,11967.55,3,0.05,1044.41,United States,Central,Dallas,Central
ORD-002348,2025-05-13,2025-05-17,CUST-0047,Mary Davis,Consumer,PROD-0036,BestOffice | Ergonomic Office Chair | Mid-Back Swivel Desk Chair | Breathable Ba,Furniture,Chairs,3449.01,1,0.2,810.58,United States,Central,Austin,Central
ORD-002349,2023-03-14,2023-03-20,CUST-0171,Elizabeth Brown,Consumer,PROD-0031,"Serta Amplify Executive Office Chair with Faux Leather and Mesh, Adjustable Ergo",Furniture,Chairs,13846.19,1,0.15,4660.48,United States,East,Boston,East
ORD-002350,2023-09-02,2023-09-05,CUST-0360,Jennifer Johnson,Corporate,PROD-0024,"HON Ignition 2.0 Mid‑Back Ergonomic Office Chair, Mesh Task Seating with Lumbar ",Furniture,Chairs,143728.22,4,0.2,9520.91,United States,South,Atlanta,South
ORD-002351,2024-05-26,2024-06-01,CUST-0299,Linda Davis,Corporate,PROD-0051,"iLive Electronics Wireless Tailgate Party Speaker, ISB352B",Technology,Audio,26299.7,5,0.0,1504.02,United States,Central,Chicago,Central
ORD-002352,2023-01-07,2023-01-08,CUST-0357,Priya Sharma,Consumer,PROD-0055,"JBL Flip 6 - Portable Bluetooth Speaker, powerful sound and deep bass, IPX7 wate",Technology,Audio,62263.6,5,0.0,7166.11,United States,West,Seattle,West
ORD-002353,2023-03-15,2023-03-18,CUST-0009,Sara Verma,Corporate,PROD-0033,Martha Stewart Rayna Swivel Task Chair with Flared Arms for Home Office in Off W,Furniture,Chairs,52289.91,3,0.0,-673.31,United States,West,Seattle,West
ORD-002354,2024-07-23,2024-07-29,CUST-0254,Linda Verma,Corporate,PROD-0043,"Amazon Basics Modern Home Office Desk Chair with Adjustable Height, 360 Degree S",Furniture,Chairs,77914.82,6,0.1,9234.92,United States,South,Atlanta,South
ORD-002355,2023-08-10,2023-08-13,CUST-0156,Vikram Davis,Consumer,PROD-0046,"Garmin Instinct® 3 45mm, Solar Charged Display, Rugged Outdoor GPS Smartwatch, M",Technology,Wearables,136548.92,5,0.05,27189.49,United States,Central,Chicago,Central
ORD-002356,2024-01-28,2024-02-01,CUST-0351,Riya Garcia,Home Office,PROD-0056,"Anker Soundcore 2 Portable Bluetooth Speaker with Stereo Sound, Bluetooth 5, Bas",Technology,Audio,4199.14,1,0.0,590.64,United States,West,Seattle,West
ORD-002357,2024-05-20,2024-05-21,CUST-0331,Robert Jones,Home Office,PROD-0039,"HON Convergence Ergonomic Office Chair with Mesh Back, Adjustable Arms, Lumbar S",Furniture,Chairs,32225.71,1,0.05,319.23,United States,Central,Dallas,Central
ORD-002358,2024-12-12,2024-12-16,CUST-0117,Patricia Davis,Home Office,PROD-0026,Serta Bryce Executive Office Chair - Ergonomic Computer Desk Chair with Patented,Furniture,Chairs,22666.96,1,0.05,1966.41,United States,Central,Dallas,Central
ORD-002359,2024-10-27,2024-10-31,CUST-0306,Riya Sharma,Home Office,PROD-0050,"Garmin epix Pro (Gen 2) Sapphire Edition, 51mm, High Performance Smartwatch, Adv",Technology,Wearables,316223.34,6,0.0,40205.9,United States,East,New York,East
ORD-002360,2024-07-29,2024-07-30,CUST-0015,Karan Miller,Consumer,PROD-0031,"Serta Amplify Executive Office Chair with Faux Leather and Mesh, Adjustable Ergo",Furniture,Chairs,13846.19,1,0.15,1298.58,United States,South,Miami,South
ORD-002361,2023-07-31,2023-08-05,CUST-0122,Linda Verma,Consumer,PROD-0035,NEO CHAIR Office Desk Gaming Computer Home Chair Ergonomic Executive High Back S,Furniture,Chairs,9580.78,1,0.0,1357.13,United States,Central,Dallas,Central
ORD-002362,2024-10-27,2024-10-31,CUST-0395,Linda Smith,Corporate,PROD-0043,"Amazon Basics Modern Home Office Desk Chair with Adjustable Height, 360 Degree S",Furniture,Chairs,28857.34,2,0.0,881.06,United States,Central,Austin,Central
ORD-002363,2025-07-28,2025-07-31,CUST-0178,Michael Jones,Home Office,PROD-0053,Marshall Acton III Bluetooth Home Speaker - Loud Stereo Sound with Bass and Treb,Technology,Audio,81448.87,5,0.15,11483.71,United States,East,Boston,East
ORD-002364,2025-01-27,2025-02-02,CUST-0024,Priya Miller,Home Office,PROD-0005,"GEEKOM GeekBook X16 Pro 2.8 lbs Laptop, 16"" IPS 2.5K 16:10 Laptop Computer, Ultr",Technology,Computers,329640.08,3,0.15,46714.48,United States,East,Boston,East
ORD-002365,2024-10-29,2024-11-04,CUST-0038,Riya Singh,Corporate,PROD-0027,NEO CHAIR Office Desk Gaming Ergonomic Computer Chair with Lumbar Back Support A,Furniture,Chairs,10345.86,2,0.1,813.96,United States,Central,Chicago,Central
ORD-002366,2024-01-26,2024-01-29,CUST-0321,Riya Williams,Corporate,PROD-0032,"Sweetcrispy Home Office Managerial Executive Chair, Ergonomic Mesh Adjustable Sw",Furniture,Chairs,5297.98,1,0.1,479.64,United States,East,New York,East
ORD-002367,2023-11-19,2023-11-26,CUST-0238,Priya Gupta,Corporate,PROD-0010,"ASUS Vivobook Go 15.6” Slim Laptop, AMD Ryzen 5 7520U, 8GB, 512GB, Windows 11 Ho",Technology,Computers,174032.36,5,0.15,12119.74,United States,East,Boston,East
ORD-002368,2024-09-07,2024-09-08,CUST-0134,Patricia Smith,Corporate,PROD-0010,"ASUS Vivobook Go 15.6” Slim Laptop, AMD Ryzen 5 7520U, 8GB, 512GB, Windows 11 Ho",Technology,Computers,110561.73,3,0.1,20507.01,United States,West,Seattle,West
ORD-002369,2025-11-23,2025-11-24,CUST-0215,David Patel,Corporate,PROD-0033,Martha Stewart Rayna Swivel Task Chair with Flared Arms for Home Office in Off W,Furniture,Chairs,17429.97,1,0.0,2141.66,United States,East,Boston,East
ORD-002370,2024-01-11,2024-01-13,CUST-0158,Jennifer Smith,Home Office,PROD-0012,"ASUS Vivobook Go 15 15.6” FHD 60Hz Laptop with Intel Processor N150, Intel UHD G",Technology,Computers,142538.58,5,0.15,19951.96,United States,West,San Francisco,West
ORD-002371,2025-05-14,2025-05-19,CUST-0206,David Brown,Consumer,PROD-0006,Acer Nitro V 16S AI Gaming Laptop | AMD Ryzen 7 260 Processor | NVIDIA GeForce R,Technology,Computers,533512.74,5,0.15,105714.75,United States,West,Seattle,West
ORD-002372,2023-04-07,2023-04-11,CUST-0283,Elizabeth Sharma,Corporate,PROD-0036,BestOffice | Ergonomic Office Chair | Mid-Back Swivel Desk Chair | Breathable Ba,Furniture,Chairs,25867.56,6,0.0,760.48,United States,East,New York,East
ORD-002373,2023-10-06,2023-10-13,CUST-0216,Patricia Sharma,Home Office,PROD-0038,"Flash Furniture Nicholas Mid-Back Swivel Desk Chair with Wheels, Mesh Back, Padd",Furniture,Chairs,12270.89,1,0.15,670.65,United States,South,Atlanta,South
ORD-002374,2024-08-03,2024-08-07,CUST-0160,Neha Sharma,Corporate,PROD-0036,BestOffice | Ergonomic Office Chair | Mid-Back Swivel Desk Chair | Breathable Ba,Furniture,Chairs,18107.29,6,0.3,2134.61,United States,East,Boston,East
ORD-002375,2024-12-15,2024-12-21,CUST-0256,Mary Smith,Corporate,PROD-0054,"Marshall Emberton II Portable Bluetooth Speaker, Black & Brass",Technology,Audio,35264.32,4,0.0,7448.54,United States,East,Boston,East
ORD-002376,2024-11-24,2024-11-25,CUST-0275,Priya Singh,Corporate,PROD-0006,Acer Nitro V 16S AI Gaming Laptop | AMD Ryzen 7 260 Processor | NVIDIA GeForce R,Technology,Computers,502129.64,5,0.2,77602.29,United States,West,San Francisco,West
ORD-002377,2024-11-25,2024-11-28,CUST-0019,Rahul Williams,Consumer,PROD-0036,BestOffice | Ergonomic Office Chair | Mid-Back Swivel Desk Chair | Breathable Ba,Furniture,Chairs,14658.28,4,0.15,2945.33,United States,East,Philadelphia,East
ORD-002378,2023-07-14,2023-07-21,CUST-0161,Sara Patel,Home Office,PROD-0002,"ASUS Vivobook Go 15 15.6” FHD 60Hz Laptop with Intel Processor N150, Intel UHD G",Technology,Computers,159307.83,5,0.05,31135.2,United States,Central,Dallas,Central
ORD-002379,2025-06-25,2025-06-29,CUST-0077,Linda Smith,Corporate,PROD-0039,"HON Convergence Ergonomic Office Chair with Mesh Back, Adjustable Arms, Lumbar S",Furniture,Chairs,101765.4,3,0.0,654.81,United States,East,Boston,East
ORD-002380,2025-07-18,2025-07-23,CUST-0223,Robert Davis,Consumer,PROD-0025,"Amazon Basics Ergonomic Executive Office Desk Chair with Lumbar Support, Flip-up",Furniture,Chairs,79341.3,4,0.1,9193.78,United States,South,Miami,South
ORD-002381,2024-02-27,2024-03-04,CUST-0183,Priya Khan,Home Office,PROD-0006,Acer Nitro V 16S AI Gaming Laptop | AMD Ryzen 7 260 Processor | NVIDIA GeForce R,Technology,Computers,401703.71,4,0.2,48863.97,United States,West,San Francisco,West
ORD-002382,2025-01-31,2025-02-05,CUST-0319,Riya Smith,Consumer,PROD-0023,Serta Bryce Executive Office Chair - Ergonomic Computer DeskChair with Lumbar Te,Furniture,Chairs,50105.92,3,0.3,3072.94,United States,East,Philadelphia,East
ORD-002383,2025-09-06,2025-09-07,CUST-0285,David Sharma,Home Office,PROD-0039,"HON Convergence Ergonomic Office Chair with Mesh Back, Adjustable Arms, Lumbar S",Furniture,Chairs,54274.88,2,0.2,6374.06,United States,East,Philadelphia,East
ORD-002384,2024-07-12,2024-07-16,CUST-0261,Robert Sharma,Home Office,PROD-0042,"Amazon Basics Classic Puresoft PU Padded Mid-Back Office Chair with Armrest, Hei",Furniture,Chairs,61992.42,6,0.0,10383.35,United States,Central,Dallas,Central
ORD-002385,2024-11-26,2024-11-28,CUST-0305,Michael Miller,Corporate,PROD-0001,"ASUS Vivobook Go 15 15.6” FHD 60Hz Laptop with Intel Processor N150, Intel UHD G",Technology,Computers,46953.89,2,0.3,10681.83,United States,West,Seattle,West
ORD-002386,2025-12-08,2025-12-12,CUST-0129,Jennifer Miller,Corporate,PROD-0003,"ASUS ROG Strix G16 (2025) Gaming Laptop, 16” FHD+ 16:10 165Hz/3ms Display, NVIDI",Technology,Computers,642036.1,5,0.0,108288.08,United States,West,Seattle,West
ORD-002387,2024-05-06,2024-05-08,CUST-0394,Riya Smith,Consumer,PROD-0050,"Garmin epix Pro (Gen 2) Sapphire Edition, 51mm, High Performance Smartwatch, Adv",Technology,Wearables,89596.61,2,0.15,19007.52,United States,Central,Dallas,Central
ORD-002388,2023-07-27,2023-08-03,CUST-0186,Priya Smith,Consumer,PROD-0030,Flash Furniture Whitney Mid-Back Swivel LeatherSoft Desk Chair with Padded Seat ,Furniture,Chairs,70404.1,5,0.0,12124.56,United States,Central,Chicago,Central
ORD-002389,2025-10-28,2025-10-29,CUST-0299,Linda Davis,Corporate,PROD-0023,Serta Bryce Executive Office Chair - Ergonomic Computer DeskChair with Lumbar Te,Furniture,Chairs,66807.89,4,0.3,9467.68,United States,Central,Chicago,Central
ORD-002390,2025-09-21,2025-09-26,CUST-0179,Robert Johnson,Home Office,PROD-0031,"Serta Amplify Executive Office Chair with Faux Leather and Mesh, Adjustable Ergo",Furniture,Chairs,48868.89,3,0.0,1475.08,United States,East,Boston,East
ORD-002391,2023-10-30,2023-11-02,CUST-0154,Elizabeth Verma,Corporate,PROD-0023,Serta Bryce Executive Office Chair - Ergonomic Computer DeskChair with Lumbar Te,Furniture,Chairs,71579.88,3,0.0,12934.11,United States,Central,Austin,Central
ORD-002392,2025-07-16,2025-07-19,CUST-0266,Elizabeth Jones,Consumer,PROD-0056,"Anker Soundcore 2 Portable Bluetooth Speaker with Stereo Sound, Bluetooth 5, Bas",Technology,Audio,17846.34,5,0.15,2772.83,United States,East,New York,East
ORD-002393,2023-07-07,2023-07-12,CUST-0397,Patricia Singh,Corporate,PROD-0047,"Samsung Galaxy Watch 7 40mm Bluetooth AI Smartwatch w/Energy Score, Wellness Tip",Technology,Wearables,60324.06,4,0.15,14525.77,United States,East,Boston,East
ORD-002394,2025-07-30,2025-08-06,CUST-0231,Elizabeth Singh,Corporate,PROD-0017,"Samsung Galaxy Buds 4 Pro (2026) AI True Wireless Bluetooth Earbuds, Hi-Res Audi",Technology,Audio,91610.6,4,0.0,11820.63,United States,Central,Chicago,Central
ORD-002395,2024-06-12,2024-06-17,CUST-0273,Robert Gupta,Corporate,PROD-0042,"Amazon Basics Classic Puresoft PU Padded Mid-Back Office Chair with Armrest, Hei",Furniture,Chairs,24796.97,3,0.2,3080.78,United States,West,Seattle,West
ORD-002396,2024-09-03,2024-09-10,CUST-0249,Rahul Miller,Consumer,PROD-0033,Martha Stewart Rayna Swivel Task Chair with Flared Arms for Home Office in Off W,Furniture,Chairs,94121.84,6,0.1,12663.06,United States,Central,Dallas,Central
ORD-002397,2024-09-01,2024-09-05,CUST-0313,Mary Sharma,Corporate,PROD-0009,"ASUS Vivobook Go 15.6” FHD Slim Laptop, AMD Ryzen 3 7320U Quad Core Processor, 8",Technology,Computers,162461.99,5,0.15,19264.91,United States,East,Philadelphia,East
ORD-002398,2023-12-04,2023-12-09,CUST-0155,Priya Sharma,Home Office,PROD-0039,"HON Convergence Ergonomic Office Chair with Mesh Back, Adjustable Arms, Lumbar S",Furniture,Chairs,67843.6,2,0.0,11132.61,United States,South,Atlanta,South
ORD-002399,2025-01-16,2025-01-22,CUST-0040,Patricia Singh,Home Office,PROD-0044,"Samsung Galaxy Watch 8 (2025) 44mm Bluetooth Smartwatch, Cushion Design, Fitness",Technology,Wearables,174782.98,6,0.05,28167.13,United States,Central,Dallas,Central
ORD-002400,2023-05-18,2023-05-22,CUST-0309,David Williams,Home Office,PROD-0014,"Dell Latitude 5400 Laptop | 14"""" 1920x1080 FHD | Core i5-8365U - 256GB SSD Hard ",Technology,Computers,60068.96,4,0.2,13617.23,United States,East,Philadelphia,East
ORD-002401,2024-08-21,2024-08-22,CUST-0147,Sara Smith,Consumer,PROD-0036,BestOffice | Ergonomic Office Chair | Mid-Back Swivel Desk Chair | Breathable Ba,Furniture,Chairs,17245.04,4,0.0,291.43,United States,East,New York,East
ORD-002402,2023-04-01,2023-04-04,CUST-0257,Mary Williams,Corporate,PROD-0018,"Lenovo E310 True Wireless Earbuds, Bluetooth 5.3 TWS Headphones with 13mm Driver",Technology,Audio,1501.18,1,0.05,230.48,United States,Central,Austin,Central
ORD-002403,2025-08-07,2025-08-11,CUST-0270,John Patel,Corporate,PROD-0031,"Serta Amplify Executive Office Chair with Faux Leather and Mesh, Adjustable Ergo",Furniture,Chairs,73303.33,5,0.1,3527.18,United States,East,Boston,East
ORD-002404,2025-03-01,2025-03-03,CUST-0232,James Brown,Corporate,PROD-0036,BestOffice | Ergonomic Office Chair | Mid-Back Swivel Desk Chair | Breathable Ba,Furniture,Chairs,6898.02,2,0.2,1003.62,United States,West,San Francisco,West
ORD-002405,2023-05-05,2023-05-11,CUST-0231,Elizabeth Singh,Corporate,PROD-0013,"ASUS 15.6” Vivobook Go Slim Laptop, Thin & Portable for Student Study, Intel Dua",Technology,Computers,20697.67,1,0.0,2289.52,United States,Central,Chicago,Central
ORD-002406,2024-02-02,2024-02-07,CUST-0275,Priya Singh,Corporate,PROD-0022,NEO CHAIR Office Desk Gaming Ergonomic Computer Chair with Lumbar Back Support A,Furniture,Chairs,9481.12,2,0.0,746.16,United States,West,San Francisco,West
ORD-002407,2025-11-25,2025-11-30,CUST-0027,Rahul Davis,Corporate,PROD-0022,NEO CHAIR Office Desk Gaming Ergonomic Computer Chair with Lumbar Back Support A,Furniture,Chairs,16591.96,5,0.3,1647.95,United States,South,Miami,South
ORD-002408,2024-12-17,2024-12-23,CUST-0195,Robert Williams,Consumer,PROD-0040,"Serta Garret Executive Office Chair, Ergonomic Mid-Back with Lumbar Support, Sem",Furniture,Chairs,30663.1,2,0.2,2108.23,United States,East,Boston,East
ORD-002409,2023-10-04,2023-10-07,CUST-0267,Neha Singh,Corporate,PROD-0044,"Samsung Galaxy Watch 8 (2025) 44mm Bluetooth Smartwatch, Cushion Design, Fitness",Technology,Wearables,165583.87,6,0.1,36763.27,United States,West,Seattle,West
ORD-002410,2024-03-21,2024-03-24,CUST-0177,James Gupta,Consumer,PROD-0033,Martha Stewart Rayna Swivel Task Chair with Flared Arms for Home Office in Off W,Furniture,Chairs,33116.94,2,0.05,6389.73,United States,Central,Dallas,Central
ORD-002411,2024-03-25,2024-04-01,CUST-0113,Vikram Smith,Corporate,PROD-0056,"Anker Soundcore 2 Portable Bluetooth Speaker with Stereo Sound, Bluetooth 5, Bas",Technology,Audio,2939.4,1,0.3,443.35,United States,Central,Austin,Central
ORD-002412,2025-03-23,2025-03-27,CUST-0079,Elizabeth Garcia,Consumer,PROD-0056,"Anker Soundcore 2 Portable Bluetooth Speaker with Stereo Sound, Bluetooth 5, Bas",Technology,Audio,15956.73,4,0.05,2446.15,United States,South,Atlanta,South
ORD-002413,2023-01-10,2023-01-11,CUST-0283,Elizabeth Sharma,Corporate,PROD-0018,"Lenovo E310 True Wireless Earbuds, Bluetooth 5.3 TWS Headphones with 13mm Driver",Technology,Audio,1264.15,1,0.2,338.41,United States,East,New York,East
ORD-002414,2023-09-25,2023-09-28,CUST-0120,Aman Verma,Corporate,PROD-0004,"Samsung 14"" Galaxy Chromebook Go Laptop PC Computer, Intel Celeron N4500 Process",Technology,Computers,51743.7,3,0.0,12027.94,United States,West,San Francisco,West
ORD-002415,2023-04-17,2023-04-19,CUST-0226,Michael Singh,Corporate,PROD-0013,"ASUS 15.6” Vivobook Go Slim Laptop, Thin & Portable for Student Study, Intel Dua",Technology,Computers,62093.01,3,0.0,13110.43,United States,East,New York,East
ORD-002416,2024-01-01,2024-01-06,CUST-0305,Michael Miller,Corporate,PROD-0039,"HON Convergence Ergonomic Office Chair with Mesh Back, Adjustable Arms, Lumbar S",Furniture,Chairs,57667.06,2,0.15,3956.45,United States,West,Seattle,West
ORD-002417,2025-04-06,2025-04-07,CUST-0250,Aman Garcia,Consumer,PROD-0055,"JBL Flip 6 - Portable Bluetooth Speaker, powerful sound and deep bass, IPX7 wate",Technology,Audio,24905.44,2,0.0,3158.78,United States,West,San Francisco,West
ORD-002418,2025-08-02,2025-08-05,CUST-0012,Vikram Garcia,Home Office,PROD-0045,"Samsung Galaxy Watch 8 (2025) 44mm Bluetooth Smartwatch, Cushion Design, Fitness",Technology,Wearables,24530.94,1,0.2,3699.09,United States,Central,Dallas,Central
ORD-002419,2023-07-07,2023-07-12,CUST-0180,Linda Johnson,Corporate,PROD-0016,"Soundcore by Anker P20i True Wireless Earbuds, 10mm Drivers with Big Bass, Bluet",Technology,Audio,8786.78,4,0.05,1296.24,United States,Central,Chicago,Central
ORD-002420,2023-07-04,2023-07-06,CUST-0107,Patricia Brown,Corporate,PROD-0018,"Lenovo E310 True Wireless Earbuds, Bluetooth 5.3 TWS Headphones with 13mm Driver",Technology,Audio,6320.76,4,0.0,1442.96,United States,Central,Chicago,Central
ORD-002421,2023-07-15,2023-07-18,CUST-0030,Karan Gupta,Consumer,PROD-0024,"HON Ignition 2.0 Mid‑Back Ergonomic Office Chair, Mesh Task Seating with Lumbar ",Furniture,Chairs,152711.24,4,0.15,15890.81,United States,South,Atlanta,South
ORD-002422,2025-03-31,2025-04-07,CUST-0217,Rahul Williams,Consumer,PROD-0037,"Ergonomic Office Chair with Lumbar Support, High Back Mesh Desk Chair with Flip-",Furniture,Chairs,53915.62,5,0.1,7500.02,United States,East,Boston,East
ORD-002423,2024-11-07,2024-11-13,CUST-0039,Mary Miller,Home Office,PROD-0038,"Flash Furniture Nicholas Mid-Back Swivel Desk Chair with Wheels, Mesh Back, Padd",Furniture,Chairs,24541.78,2,0.15,1750.77,United States,West,San Francisco,West
ORD-002424,2024-09-19,2024-09-24,CUST-0016,John Garcia,Corporate,PROD-0030,Flash Furniture Whitney Mid-Back Swivel LeatherSoft Desk Chair with Padded Seat ,Furniture,Chairs,67587.94,6,0.2,8779.07,United States,Central,Chicago,Central
ORD-002425,2025-04-01,2025-04-07,CUST-0168,Linda Davis,Home Office,PROD-0010,"ASUS Vivobook Go 15.6” Slim Laptop, AMD Ryzen 5 7520U, 8GB, 512GB, Windows 11 Ho",Technology,Computers,163795.16,4,0.0,30878.26,United States,West,Los Angeles,West
ORD-002426,2025-12-15,2025-12-18,CUST-0151,Aman Patel,Consumer,PROD-0047,"Samsung Galaxy Watch 7 40mm Bluetooth AI Smartwatch w/Energy Score, Wellness Tip",Technology,Wearables,88711.85,5,0.0,22790.2,United States,South,Atlanta,South
ORD-002427,2023-03-03,2023-03-08,CUST-0246,Michael Patel,Home Office,PROD-0017,"Samsung Galaxy Buds 4 Pro (2026) AI True Wireless Bluetooth Earbuds, Hi-Res Audi",Technology,Audio,77869.01,4,0.15,14717.89,United States,West,Seattle,West
ORD-002428,2025-05-14,2025-05-16,CUST-0161,Sara Patel,Home Office,PROD-0047,"Samsung Galaxy Watch 7 40mm Bluetooth AI Smartwatch w/Energy Score, Wellness Tip",Technology,Wearables,35484.74,2,0.0,11014.91,United States,Central,Dallas,Central
ORD-002429,2023-11-09,2023-11-11,CUST-0001,Vikram Sharma,Corporate,PROD-0029,Marsail Ergonomic Mesh Office Chair High Back Desk Chair Adjustable Lumbar Suppo,Furniture,Chairs,5898.2,1,0.05,1364.99,United States,Central,Austin,Central
ORD-002430,2023-07-23,2023-07-24,CUST-0192,Mary Jones,Consumer,PROD-0034,NEO CHAIR Office Desk Gaming Chair Computer High Back Mesh Seat with Rolling Whe,Furniture,Chairs,41512.26,6,0.0,4608.26,United States,East,Philadelphia,East
ORD-002431,2025-09-11,2025-09-12,CUST-0329,Michael Williams,Home Office,PROD-0034,NEO CHAIR Office Desk Gaming Chair Computer High Back Mesh Seat with Rolling Whe,Furniture,Chairs,20756.13,3,0.0,3113.07,United States,Central,Austin,Central
ORD-002432,2025-10-30,2025-11-01,CUST-0089,James Jones,Corporate,PROD-0035,NEO CHAIR Office Desk Gaming Computer Home Chair Ergonomic Executive High Back S,Furniture,Chairs,16287.33,2,0.15,4376.8,United States,South,Houston,South
ORD-002433,2024-05-19,2024-05-23,CUST-0072,Elizabeth Smith,Corporate,PROD-0013,"ASUS 15.6” Vivobook Go Slim Laptop, Thin & Portable for Student Study, Intel Dua",Technology,Computers,103488.35,5,0.0,24276.3,United States,West,San Francisco,West
ORD-002434,2023-05-16,2023-05-21,CUST-0007,James Miller,Corporate,PROD-0044,"Samsung Galaxy Watch 8 (2025) 44mm Bluetooth Smartwatch, Cushion Design, Fitness",Technology,Wearables,122654.72,4,0.0,27570.16,United States,Central,Chicago,Central
ORD-002435,2023-01-27,2023-01-30,CUST-0167,Jennifer Jones,Home Office,PROD-0023,Serta Bryce Executive Office Chair - Ergonomic Computer DeskChair with Lumbar Te,Furniture,Chairs,95439.84,4,0.0,31369.99,United States,South,Houston,South
ORD-002436,2024-04-08,2024-04-13,CUST-0382,John Singh,Consumer,PROD-0044,"Samsung Galaxy Watch 8 (2025) 44mm Bluetooth Smartwatch, Cushion Design, Fitness",Technology,Wearables,122654.72,5,0.2,17177.91,United States,Central,Chicago,Central
ORD-002437,2025-08-18,2025-08-20,CUST-0248,Aman Garcia,Home Office,PROD-0003,"ASUS ROG Strix G16 (2025) Gaming Laptop, 16” FHD+ 16:10 165Hz/3ms Display, NVIDI",Technology,Computers,269655.16,3,0.3,17386.33,United States,Central,Dallas,Central
ORD-002438,2023-11-12,2023-11-17,CUST-0288,Neha Davis,Consumer,PROD-0002,"ASUS Vivobook Go 15 15.6” FHD 60Hz Laptop with Intel Processor N150, Intel UHD G",Technology,Computers,201230.94,6,0.0,29489.72,United States,West,Seattle,West
ORD-002439,2025-08-18,2025-08-24,CUST-0355,Michael Garcia,Corporate,PROD-0014,"Dell Latitude 5400 Laptop | 14"""" 1920x1080 FHD | Core i5-8365U - 256GB SSD Hard ",Technology,Computers,56314.65,3,0.0,7315.63,United States,Central,Chicago,Central
ORD-002440,2023-11-27,2023-11-28,CUST-0334,Aman Williams,Consumer,PROD-0007,"ASUS TUF Gaming F16 (2025) Gaming Laptop, 16” FHD+ 165Hz 16:10 Display, Intel® C",Technology,Computers,167791.44,2,0.15,39082.96,United States,South,Houston,South
ORD-002441,2023-05-27,2023-05-31,CUST-0109,Rahul Garcia,Home Office,PROD-0022,NEO CHAIR Office Desk Gaming Ergonomic Computer Chair with Lumbar Back Support A,Furniture,Chairs,4740.56,1,0.0,538.33,United States,Central,Austin,Central
ORD-002442,2024-11-14,2024-11-21,CUST-0267,Neha Singh,Corporate,PROD-0030,Flash Furniture Whitney Mid-Back Swivel LeatherSoft Desk Chair with Padded Seat ,Furniture,Chairs,63363.69,5,0.1,12104.53,United States,West,Seattle,West
ORD-002443,2023-08-19,2023-08-26,CUST-0302,Michael Verma,Consumer,PROD-0039,"HON Convergence Ergonomic Office Chair with Mesh Back, Adjustable Arms, Lumbar S",Furniture,Chairs,67843.6,2,0.0,10760.99,United States,East,New York,East
ORD-002444,2025-11-11,2025-11-15,CUST-0327,Michael Miller,Corporate,PROD-0037,"Ergonomic Office Chair with Lumbar Support, High Back Mesh Desk Chair with Flip-",Furniture,Chairs,56910.94,5,0.05,8053.4,United States,Central,Austin,Central
ORD-002445,2023-09-21,2023-09-23,CUST-0085,David Smith,Consumer,PROD-0005,"GEEKOM GeekBook X16 Pro 2.8 lbs Laptop, 16"" IPS 2.5K 16:10 Laptop Computer, Ultr",Technology,Computers,775623.72,6,0.0,192490.75,United States,South,Houston,South
ORD-002446,2025-11-24,2025-11-28,CUST-0305,Michael Miller,Corporate,PROD-0022,NEO CHAIR Office Desk Gaming Ergonomic Computer Chair with Lumbar Back Support A,Furniture,Chairs,4503.53,1,0.05,115.87,United States,West,Seattle,West
